complex,seed,step,n_frag,n_atoms,rmsd,rot_mean_deg,rot_max_deg,trans_mean_A,com_offset_A,step_rot_deg,step_trans_A
7XRL_FWK,1,21,3,19,5.0390,133.664,158.664,5.1847,0.5885,4.760,0.1799
7XRL_FWK,1,22,3,19,5.1599,135.562,157.276,5.2950,0.4343,4.752,0.1725
7XRL_FWK,1,23,3,19,5.2902,136.643,154.592,5.4132,0.3112,4.247,0.1632
7XRL_FWK,1,24,3,19,5.4219,136.500,151.050,5.5310,0.2188,0.000,0.0000
7YZU_DO7,1,0,3,16,5.2210,174.322,178.573,3.6059,0.3742,0.179,0.1068
7YZU_DO7,1,1,3,16,5.1443,174.404,178.715,3.5384,0.3709,0.172,0.0992
7YZU_DO7,1,2,3,16,5.0740,174.470,178.829,3.4757,0.3645,0.192,0.0986
7YZU_DO7,1,3,3,16,5.0056,174.551,178.956,3.4135,0.3606,0.245,0.0979
7YZU_DO7,1,4,3,16,4.9391,174.661,179.149,3.3516,0.3571,0.326,0.0963
7YZU_DO7,1,5,3,16,4.8754,174.781,179.338,3.2899,0.3534,0.491,0.0965
7YZU_DO7,1,6,3,16,4.8155,174.975,179.547,3.2310,0.3512,0.599,0.0944
7YZU_DO7,1,7,3,16,4.7608,175.205,179.801,3.1780,0.3485,1.057,0.1021
7YZU_DO7,1,8,3,16,4.7119,175.459,179.899,3.1232,0.3475,1.457,0.1177
7YZU_DO7,1,9,3,16,4.6703,175.699,179.867,3.0709,0.3443,2.033,0.1322
7YZU_DO7,1,10,3,16,4.6386,176.001,179.658,3.0252,0.3386,2.538,0.1586
7YZU_DO7,1,11,3,16,4.6113,176.198,179.248,2.9774,0.3297,2.697,0.1699
7YZU_DO7,1,12,3,16,4.5901,176.375,178.804,2.9361,0.3211,2.873,0.1770
7YZU_DO7,1,13,3,16,4.5776,176.526,178.147,2.9041,0.3182,2.898,0.1767
7YZU_DO7,1,14,3,16,4.5704,176.594,177.439,2.8790,0.3085,2.875,0.1699
7YZU_DO7,1,15,3,16,4.5688,176.727,176.897,2.8650,0.2971,2.852,0.1586
7YZU_DO7,1,16,3,16,4.5779,177.001,177.463,2.8674,0.2845,3.061,0.1554
7YZU_DO7,1,17,3,16,4.5954,177.445,178.743,2.8816,0.2809,2.680,0.1541
7YZU_DO7,1,18,3,16,4.6210,177.830,179.772,2.9113,0.2872,2.461,0.1570
7YZU_DO7,1,19,3,16,4.6457,177.720,179.976,2.9481,0.2923,2.452,0.1617
7YZU_DO7,1,20,3,16,4.6797,177.612,179.855,3.0073,0.2960,2.155,0.1665
7YZU_DO7,1,21,3,16,4.7151,177.535,179.694,3.0840,0.2933,1.959,0.1826
7YZU_DO7,1,22,3,16,4.7558,177.437,179.611,3.1819,0.2856,1.635,0.1938
7YZU_DO7,1,23,3,16,4.8029,177.299,179.446,3.3078,0.2928,1.437,0.1983
7YZU_DO7,1,24,3,16,4.8515,176.588,179.196,3.4509,0.3106,0.000,0.0000
7Z1Q_NIO,1,0,2,9,5.3330,134.364,161.741,4.3995,4.1906,0.368,0.2858
7Z1Q_NIO,1,1,2,9,5.0465,134.573,161.781,4.1220,3.9599,0.399,0.2723
7Z1Q_NIO,1,2,2,9,4.7777,134.760,161.774,3.8597,3.7432,0.442,0.2678
7Z1Q_NIO,1,3,2,9,4.5193,135.031,161.894,3.6033,3.5342,0.399,0.2507
7Z1Q_NIO,1,4,2,9,4.2822,135.228,162.157,3.3656,3.3438,0.593,0.2452
7Z1Q_NIO,1,5,2,9,4.0566,135.519,162.521,3.1366,3.1649,0.757,0.2475
7Z1Q_NIO,1,6,2,9,3.8385,135.971,163.076,2.9101,2.9936,0.840,0.2373
7Z1Q_NIO,1,7,2,9,3.6330,136.481,163.660,2.6973,2.8316,1.150,0.2418
7Z1Q_NIO,1,8,2,9,3.4354,137.122,164.260,2.4883,2.6758,1.219,0.2386
7Z1Q_NIO,1,9,2,9,3.2500,137.788,164.860,2.2963,2.5285,1.256,0.2429
7Z1Q_NIO,1,10,2,9,3.0705,138.396,165.294,2.1154,2.3808,1.871,0.2487
7Z1Q_NIO,1,11,2,9,2.9036,139.326,165.869,1.9586,2.2384,2.270,0.2548
7Z1Q_NIO,1,12,2,9,2.7504,140.440,166.436,1.8310,2.0981,2.407,0.2586
7Z1Q_NIO,1,13,2,9,2.6130,141.633,166.943,1.7329,1.9577,2.797,0.2691
7Z1Q_NIO,1,14,2,9,2.4928,142.762,167.104,1.6632,1.8151,2.763,0.2649
7Z1Q_NIO,1,15,2,9,2.4037,143.792,167.089,1.6234,1.6839,2.715,0.2688
7Z1Q_NIO,1,16,2,9,2.3410,144.857,166.932,1.5987,1.5527,2.861,0.2764
7Z1Q_NIO,1,17,2,9,2.3132,145.924,166.506,1.5954,1.4285,2.967,0.2814
7Z1Q_NIO,1,18,2,9,2.3185,146.913,165.850,1.6099,1.3099,3.088,0.2862
7Z1Q_NIO,1,19,2,9,2.3672,148.062,164.910,1.6590,1.2111,3.252,0.2877
7Z1Q_NIO,1,20,2,9,2.4497,149.461,164.171,1.7417,1.1296,3.442,0.2824
7Z1Q_NIO,1,21,2,9,2.5644,151.073,163.641,1.8714,1.0761,3.650,0.2812
7Z1Q_NIO,1,22,2,9,2.7067,152.954,163.311,2.0483,1.0552,3.734,0.2670
7Z1Q_NIO,1,23,2,9,2.8625,155.053,163.805,2.2520,1.0536,3.460,0.2552
7Z1Q_NIO,1,24,2,9,3.0189,157.178,165.176,2.4637,1.0577,0.000,0.0000
7Z2O_IAJ,1,0,2,14,5.2788,127.914,127.914,5.3501,3.5952,0.085,0.2056
7Z2O_IAJ,1,1,2,14,5.1511,127.920,127.920,5.1535,3.4360,0.082,0.1982
7Z2O_IAJ,1,2,2,14,5.0310,127.936,127.936,4.9643,3.2822,0.209,0.1942
7Z2O_IAJ,1,3,2,14,4.9174,127.987,127.987,4.7801,3.1326,0.399,0.1873
7Z2O_IAJ,1,4,2,14,4.8129,128.215,128.215,4.6036,2.9884,0.645,0.1805
7Z2O_IAJ,1,5,2,14,4.7179,128.632,128.632,4.4353,2.8481,1.083,0.1712
7Z2O_IAJ,1,6,2,14,4.6346,129.301,129.301,4.2790,2.7107,1.631,0.1585
7Z2O_IAJ,1,7,2,14,4.5656,130.331,130.331,4.1370,2.5768,2.341,0.1480
7Z2O_IAJ,1,8,2,14,4.5121,131.969,131.969,4.0059,2.4474,2.532,0.1452
7Z2O_IAJ,1,9,2,14,4.4649,133.827,133.827,3.8771,2.3193,3.321,0.1510
7Z2O_IAJ,1,10,2,14,4.4280,136.545,136.545,3.7474,2.1852,3.470,0.1420
7Z2O_IAJ,1,11,2,14,4.3992,139.325,139.325,3.6276,2.0576,3.591,0.1381
7Z2O_IAJ,1,12,2,14,4.3765,142.219,142.219,3.5146,1.9361,4.132,0.1374
7Z2O_IAJ,1,13,2,14,4.3638,145.986,145.986,3.4070,1.8240,4.488,0.1409
7Z2O_IAJ,1,14,2,14,4.3551,150.148,150.148,3.3027,1.7150,4.445,0.1444
7Z2O_IAJ,1,15,2,14,4.3448,154.296,154.296,3.1972,1.6090,4.285,0.1381
7Z2O_IAJ,1,16,2,14,4.3342,158.321,158.321,3.0977,1.5109,4.057,0.1377
7Z2O_IAJ,1,17,2,14,4.3236,162.090,162.090,3.0063,1.4213,3.972,0.1421
7Z2O_IAJ,1,18,2,14,4.3112,165.681,165.681,2.9163,1.3306,3.636,0.1372
7Z2O_IAJ,1,19,2,14,4.3002,168.841,168.841,2.8397,1.2509,3.320,0.1439
7Z2O_IAJ,1,20,2,14,4.2862,171.529,171.529,2.7627,1.1696,3.199,0.1422
7Z2O_IAJ,1,21,2,14,4.2713,173.640,173.640,2.6910,1.0957,3.120,0.1401
7Z2O_IAJ,1,22,2,14,4.2553,175.130,175.130,2.6248,1.0299,3.129,0.1377
7Z2O_IAJ,1,23,2,14,4.2445,175.931,175.931,2.5892,0.9879,2.847,0.1525
7Z2O_IAJ,1,24,2,14,4.2425,175.804,175.804,2.5951,0.9560,0.000,0.0000
7Z7F_IF3,1,0,3,14,6.2778,83.655,83.655,3.9039,5.1354,0.117,0.2040
7Z7F_IF3,1,1,3,14,6.0532,83.627,83.627,3.7496,4.9044,0.058,0.1966
7Z7F_IF3,1,2,3,14,5.8411,83.620,83.620,3.6084,4.6827,0.178,0.1952
7Z7F_IF3,1,3,3,14,5.6276,83.554,83.554,3.4743,4.4581,0.414,0.1894
7Z7F_IF3,1,4,3,14,5.4120,83.340,83.340,3.3477,4.2316,0.614,0.1919
7Z7F_IF3,1,5,3,14,5.1946,83.064,83.064,3.2211,3.9992,1.108,0.1892
7Z7F_IF3,1,6,3,14,4.9749,82.586,82.586,3.0955,3.7649,1.384,0.1836
7Z7F_IF3,1,7,3,14,4.7616,82.003,82.003,2.9767,3.5369,1.704,0.1809
7Z7F_IF3,1,8,3,14,4.5496,81.271,81.271,2.8591,3.3085,1.933,0.1694
7Z7F_IF3,1,9,3,14,4.3427,80.280,80.280,2.7487,3.0867,2.354,0.1628
7Z7F_IF3,1,10,3,14,4.1342,79.022,79.022,2.6439,2.8613,2.460,0.1594
7Z7F_IF3,1,11,3,14,3.9278,77.498,77.498,2.5360,2.6387,2.632,0.1593
7Z7F_IF3,1,12,3,14,3.7223,75.736,75.736,2.4281,2.4151,2.775,0.1547
7Z7F_IF3,1,13,3,14,3.5278,73.845,73.845,2.3262,2.1989,2.800,0.1637
7Z7F_IF3,1,14,3,14,3.3325,71.789,71.789,2.2184,1.9772,2.558,0.1606
7Z7F_IF3,1,15,3,14,3.1556,69.797,69.797,2.1218,1.7658,2.766,0.1635
7Z7F_IF3,1,16,3,14,2.9834,67.570,67.570,2.0258,1.5555,2.885,0.1607
7Z7F_IF3,1,17,3,14,2.8189,65.093,65.093,1.9328,1.3550,3.383,0.1708
7Z7F_IF3,1,18,3,14,2.6498,62.106,62.106,1.8341,1.1540,3.936,0.1642
7Z7F_IF3,1,19,3,14,2.4784,58.505,58.505,1.7413,0.9609,4.613,0.1760
7Z7F_IF3,1,20,3,14,2.2971,54.210,54.210,1.6499,0.7699,4.996,0.1766
7Z7F_IF3,1,21,3,14,2.1190,49.505,49.505,1.5825,0.5905,5.703,0.1910
7Z7F_IF3,1,22,3,14,1.9311,44.250,44.250,1.5193,0.4248,5.810,0.2096
7Z7F_IF3,1,23,3,14,1.7538,39.077,39.077,1.4708,0.2906,5.531,0.2258
7Z7F_IF3,1,24,3,14,1.6180,34.478,34.478,1.4634,0.2066,0.000,0.0000
7ZCC_OGA,1,0,3,10,5.8184,135.143,138.587,6.0418,1.2957,0.177,0.2134
7ZCC_OGA,1,1,3,10,5.6597,135.157,138.656,5.8456,1.1978,0.283,0.2034
7ZCC_OGA,1,2,3,10,5.5093,135.098,138.739,5.6593,1.1041,0.423,0.2027
7ZCC_OGA,1,3,3,10,5.3644,134.970,138.843,5.4732,1.0191,0.389,0.1967
7ZCC_OGA,1,4,3,10,5.2281,134.892,138.959,5.2936,0.9417,0.456,0.1915
7ZCC_OGA,1,5,3,10,5.1000,134.856,139.107,5.1200,0.8696,0.599,0.1845
7ZCC_OGA,1,6,3,10,4.9868,134.708,139.273,4.9571,0.8016,0.516,0.1738
7ZCC_OGA,1,7,3,10,4.8861,134.592,139.421,4.8059,0.7425,0.690,0.1745
7ZCC_OGA,1,8,3,10,4.7914,134.459,139.597,4.6590,0.6802,0.795,0.1743
7ZCC_OGA,1,9,3,10,4.7001,134.330,139.746,4.5141,0.6209,0.838,0.1743
7ZCC_OGA,1,10,3,10,4.6227,134.316,140.026,4.3826,0.5556,0.904,0.1669
7ZCC_OGA,1,11,3,10,4.5619,134.343,140.277,4.2657,0.5015,0.954,0.1665
7ZCC_OGA,1,12,3,10,4.5086,134.580,140.570,4.1550,0.4514,1.312,0.1661
7ZCC_OGA,1,13,3,10,4.4678,135.008,140.897,4.0564,0.4058,1.502,0.1659
7ZCC_OGA,1,14,3,10,4.4317,135.528,141.158,3.9603,0.3722,1.785,0.1633
7ZCC_OGA,1,15,3,10,4.4046,136.251,141.408,3.8706,0.3560,1.830,0.1473
7ZCC_OGA,1,16,3,10,4.3964,137.071,141.706,3.7994,0.3468,1.989,0.1510
7ZCC_OGA,1,17,3,10,4.3931,137.734,141.962,3.7349,0.3492,2.185,0.1568
7ZCC_OGA,1,18,3,10,4.3800,138.316,142.328,3.6640,0.3626,2.419,0.1518
7ZCC_OGA,1,19,3,10,4.3789,138.769,142.507,3.6029,0.3908,2.613,0.1456
7ZCC_OGA,1,20,3,10,4.3852,139.423,142.801,3.5512,0.4288,2.762,0.1574
7ZCC_OGA,1,21,3,10,4.3909,139.812,143.049,3.4986,0.4935,3.053,0.1725
7ZCC_OGA,1,22,3,10,4.4074,140.206,143.416,3.4552,0.5837,3.075,0.1967
7ZCC_OGA,1,23,3,10,4.4258,140.279,143.799,3.4082,0.6986,3.124,0.2147
7ZCC_OGA,1,24,3,10,4.4624,140.027,144.376,3.3730,0.8413,0.000,0.0000
7ZDY_6MJ,1,0,2,11,3.4320,160.420,160.420,2.2979,0.8371,0.178,0.0800
7ZDY_6MJ,1,1,2,11,3.4230,160.285,160.285,2.2658,0.8445,0.172,0.0688
7ZDY_6MJ,1,2,2,11,3.4147,160.166,160.166,2.2383,0.8508,0.225,0.0719
7ZDY_6MJ,1,3,2,11,3.4062,160.021,160.021,2.2108,0.8553,0.302,0.0710
7ZDY_6MJ,1,4,2,11,3.3986,159.810,159.810,2.1868,0.8587,0.391,0.0702
7ZDY_6MJ,1,5,2,11,3.3916,159.539,159.539,2.1663,0.8617,0.455,0.0755
7ZDY_6MJ,1,6,2,11,3.3880,159.216,159.216,2.1501,0.8698,0.519,0.0742
7ZDY_6MJ,1,7,2,11,3.3859,158.869,158.869,2.1380,0.8783,0.688,0.0812
7ZDY_6MJ,1,8,2,11,3.3853,158.355,158.355,2.1320,0.8856,0.773,0.0823
7ZDY_6MJ,1,9,2,11,3.3868,157.794,157.794,2.1302,0.8984,0.858,0.0822
7ZDY_6MJ,1,10,2,11,3.3870,157.201,157.201,2.1327,0.9032,0.963,0.0861
7ZDY_6MJ,1,11,2,11,3.3896,156.450,156.450,2.1399,0.9120,1.079,0.0910
7ZDY_6MJ,1,12,2,11,3.3966,155.595,155.595,2.1564,0.9242,1.218,0.0936
7ZDY_6MJ,1,13,2,11,3.4061,154.522,154.522,2.1800,0.9382,1.516,0.1022
7ZDY_6MJ,1,14,2,11,3.4222,153.137,153.137,2.2189,0.9572,1.685,0.1067
7ZDY_6MJ,1,15,2,11,3.4437,151.567,151.567,2.2659,0.9847,1.909,0.1066
7ZDY_6MJ,1,16,2,11,3.4675,149.747,149.747,2.3192,1.0161,2.326,0.1126
7ZDY_6MJ,1,17,2,11,3.4936,147.460,147.460,2.3803,1.0537,2.527,0.1173
7ZDY_6MJ,1,18,2,11,3.5261,144.980,144.980,2.4487,1.1028,2.888,0.1181
7ZDY_6MJ,1,19,2,11,3.5677,142.158,142.158,2.5213,1.1804,3.268,0.1231
7ZDY_6MJ,1,20,2,11,3.6176,138.998,138.998,2.6032,1.2729,3.321,0.1261
7ZDY_6MJ,1,21,2,11,3.6801,135.825,135.825,2.6896,1.3894,3.739,0.1414
7ZDY_6MJ,1,22,2,11,3.7623,132.292,132.292,2.7850,1.5450,3.487,0.1533
7ZDY_6MJ,1,23,2,11,3.8460,128.914,128.914,2.8695,1.7048,2.921,0.1691
7ZDY_6MJ,1,24,2,11,3.9259,126.007,126.007,2.9300,1.8703,0.000,0.0000
7ZHP_IQY,1,0,3,27,7.2302,121.066,121.066,4.4280,5.3215,0.356,0.1931
7ZHP_IQY,1,1,3,27,7.0768,120.775,120.775,4.3386,5.1326,0.254,0.1910
7ZHP_IQY,1,2,3,27,6.9306,120.596,120.596,4.2590,4.9467,0.376,0.1826
7ZHP_IQY,1,3,3,27,6.7872,120.364,120.364,4.1803,4.7648,0.599,0.1798
7ZHP_IQY,1,4,3,27,6.6396,120.101,120.101,4.0971,4.5807,0.893,0.1808
7ZHP_IQY,1,5,3,27,6.4865,119.833,119.833,4.0103,4.3937,1.431,0.1769
7ZHP_IQY,1,6,3,27,6.3188,119.715,119.715,3.9168,4.1983,1.882,0.1737
7ZHP_IQY,1,7,3,27,6.1496,119.826,119.826,3.8225,4.0057,2.570,0.1660
7ZHP_IQY,1,8,3,27,5.9721,120.199,120.199,3.7180,3.8158,2.959,0.1633
7ZHP_IQY,1,9,3,27,5.7961,120.883,120.883,3.6185,3.6265,3.478,0.1572
7ZHP_IQY,1,10,3,27,5.6205,121.942,121.942,3.5135,3.4418,3.909,0.1583
7ZHP_IQY,1,11,3,27,5.4487,123.438,123.438,3.4065,3.2585,4.238,0.1605
7ZHP_IQY,1,12,3,27,5.2860,125.374,125.374,3.3058,3.0767,4.507,0.1566
7ZHP_IQY,1,13,3,27,5.1350,127.694,127.694,3.2044,2.9018,4.671,0.1653
7ZHP_IQY,1,14,3,27,4.9859,130.215,130.215,3.0981,2.7220,4.681,0.1659
7ZHP_IQY,1,15,3,27,4.8558,133.018,133.018,3.0109,2.5480,4.668,0.1670
7ZHP_IQY,1,16,3,27,4.7345,135.923,135.923,2.9361,2.3717,4.595,0.1789
7ZHP_IQY,1,17,3,27,4.6199,138.792,138.792,2.8708,2.1916,4.625,0.1947
7ZHP_IQY,1,18,3,27,4.5081,141.673,141.673,2.8196,1.9974,4.718,0.1918
7ZHP_IQY,1,19,3,27,4.4073,144.575,144.575,2.7847,1.8043,4.952,0.2039
7ZHP_IQY,1,20,3,27,4.3190,147.541,147.541,2.7637,1.6137,4.688,0.2093
7ZHP_IQY,1,21,3,27,4.2491,150.270,150.270,2.7693,1.4281,4.731,0.2201
7ZHP_IQY,1,22,3,27,4.1993,152.986,152.986,2.8015,1.2500,4.446,0.2336
7ZHP_IQY,1,23,3,27,4.1705,155.284,155.284,2.8626,1.0871,4.206,0.2569
7ZHP_IQY,1,24,3,27,4.1683,157.141,157.141,2.9701,0.9487,0.000,0.0000
7ZL5_IWE,1,0,4,23,6.1542,139.800,163.645,5.1809,3.0804,0.311,0.1814
7ZL5_IWE,1,1,4,23,6.0320,139.870,163.982,5.0614,2.9447,0.287,0.1732
7ZL5_IWE,1,2,4,23,5.9187,139.929,164.272,4.9511,2.8138,0.329,0.1732
7ZL5_IWE,1,3,4,23,5.8170,140.055,164.664,4.8524,2.6843,0.436,0.1754
7ZL5_IWE,1,4,4,23,5.7317,140.264,165.235,4.7696,2.5564,0.593,0.1789
7ZL5_IWE,1,5,4,23,5.6637,140.621,165.978,4.7031,2.4285,0.857,0.1860
7ZL5_IWE,1,6,4,23,5.6152,141.218,166.840,4.6539,2.3001,1.081,0.1890
7ZL5_IWE,1,7,4,23,5.5778,141.919,167.684,4.6132,2.1717,1.373,0.1939
7ZL5_IWE,1,8,4,23,5.5579,142.820,168.628,4.5903,2.0405,1.489,0.1924
7ZL5_IWE,1,9,4,23,5.5511,143.801,169.522,4.5811,1.9134,1.739,0.1965
7ZL5_IWE,1,10,4,23,5.5552,144.937,170.301,4.5842,1.7836,1.882,0.2001
7ZL5_IWE,1,11,4,23,5.5724,146.210,171.159,4.6035,1.6554,2.074,0.2043
7ZL5_IWE,1,12,4,23,5.6023,147.599,171.888,4.6407,1.5246,2.252,0.2119
7ZL5_IWE,1,13,4,23,5.6429,149.058,172.317,4.6969,1.3878,2.376,0.2183
7ZL5_IWE,1,14,4,23,5.6970,150.543,172.393,4.7738,1.2489,2.572,0.2210
7ZL5_IWE,1,15,4,23,5.7622,152.048,172.178,4.8682,1.1162,2.607,0.2227
7ZL5_IWE,1,16,4,23,5.8424,153.747,172.184,4.9820,0.9927,2.791,0.2317
7ZL5_IWE,1,17,4,23,5.9353,155.490,171.970,5.1142,0.8725,2.957,0.2384
7ZL5_IWE,1,18,4,23,6.0444,157.463,172.429,5.2675,0.7649,3.207,0.2372
7ZL5_IWE,1,19,4,23,6.1649,159.468,172.879,5.4314,0.6762,3.177,0.2388
7ZL5_IWE,1,20,4,23,6.2964,161.359,173.587,5.6078,0.6097,3.176,0.2391
7ZL5_IWE,1,21,4,23,6.4449,163.100,174.339,5.8008,0.5893,3.338,0.2509
7ZL5_IWE,1,22,4,23,6.6136,164.839,175.030,6.0147,0.6122,3.282,0.2676
7ZL5_IWE,1,23,4,23,6.8141,166.503,175.543,6.2573,0.6689,3.049,0.2823
7ZL5_IWE,1,24,4,23,7.0372,167.742,175.058,6.5190,0.7385,0.000,0.0000
7ZTL_BCN,1,0,4,11,5.5074,120.140,152.655,4.5926,3.0175,0.320,0.1784
7ZTL_BCN,1,1,4,11,5.3386,120.185,152.556,4.4487,2.9119,0.348,0.1727
7ZTL_BCN,1,2,4,11,5.1755,120.169,152.247,4.3094,2.8072,0.362,0.1715
7ZTL_BCN,1,3,4,11,5.0133,120.110,151.834,4.1706,2.7040,0.321,0.1684
7ZTL_BCN,1,4,4,11,4.8515,119.996,151.398,4.0311,2.6034,0.451,0.1693
7ZTL_BCN,1,5,4,11,4.6911,119.672,150.651,3.8931,2.5036,0.708,0.1716
7ZTL_BCN,1,6,4,11,4.5314,119.148,149.461,3.7567,2.4026,0.843,0.1695
7ZTL_BCN,1,7,4,11,4.3744,118.582,148.380,3.6227,2.3035,1.369,0.1734
7ZTL_BCN,1,8,4,11,4.2133,117.643,146.792,3.4828,2.2051,1.760,0.1758
7ZTL_BCN,1,9,4,11,4.0543,116.488,144.757,3.3456,2.1098,2.008,0.1754
7ZTL_BCN,1,10,4,11,3.8978,115.177,142.394,3.2105,2.0173,2.295,0.1800
7ZTL_BCN,1,11,4,11,3.7432,113.703,140.025,3.0740,1.9211,2.660,0.1876
7ZTL_BCN,1,12,4,11,3.5955,112.093,137.890,2.9429,1.8294,3.099,0.1976
7ZTL_BCN,1,13,4,11,3.4564,110.519,135.821,2.8173,1.7416,3.863,0.2178
7ZTL_BCN,1,14,4,11,3.3229,108.620,133.307,2.6960,1.6612,3.837,0.2222
7ZTL_BCN,1,15,4,11,3.1997,107.066,130.776,2.5820,1.5886,3.710,0.2258
7ZTL_BCN,1,16,4,11,3.0979,105.937,128.699,2.4850,1.5314,3.655,0.2265
7ZTL_BCN,1,17,4,11,3.0101,105.233,126.753,2.3970,1.4832,3.787,0.2260
7ZTL_BCN,1,18,4,11,2.9431,104.673,127.321,2.3263,1.4481,3.895,0.2223
7ZTL_BCN,1,19,4,11,2.8982,104.358,128.138,2.2755,1.4305,3.623,0.2087
7ZTL_BCN,1,20,4,11,2.8712,104.425,129.231,2.2378,1.4195,3.124,0.1947
7ZTL_BCN,1,21,4,11,2.8700,104.237,130.318,2.2271,1.4280,2.674,0.1928
7ZTL_BCN,1,22,4,11,2.8917,104.126,131.288,2.2344,1.4491,2.142,0.1829
7ZTL_BCN,1,23,4,11,2.9455,104.165,132.159,2.2721,1.4881,2.265,0.1881
7ZTL_BCN,1,24,4,11,3.0395,104.517,133.358,2.3432,1.5570,0.000,0.0000
7ZZW_KKW,1,0,5,29,6.9825,136.726,174.097,5.8815,3.8642,0.472,0.2001
7ZZW_KKW,1,1,5,29,6.9227,136.498,174.073,5.7592,3.8770,0.407,0.1926
7ZZW_KKW,1,2,5,29,6.8650,136.321,174.074,5.6395,3.8822,0.568,0.1939
7ZZW_KKW,1,3,5,29,6.8071,136.017,174.112,5.5158,3.8871,0.848,0.2053
7ZZW_KKW,1,4,5,29,6.7396,135.504,174.209,5.3743,3.8914,1.186,0.2027
7ZZW_KKW,1,5,5,29,6.6673,134.807,174.554,5.2257,3.8914,1.626,0.2058
7ZZW_KKW,1,6,5,29,6.5891,133.878,175.118,5.0673,3.8953,1.869,0.2033
7ZZW_KKW,1,7,5,29,6.5093,132.836,175.855,4.9065,3.8970,2.313,0.2027
7ZZW_KKW,1,8,5,29,6.4236,131.566,176.804,4.7370,3.8895,2.557,0.2079
7ZZW_KKW,1,9,5,29,6.3341,130.147,177.877,4.5592,3.8763,2.709,0.2018
7ZZW_KKW,1,10,5,29,6.2382,128.659,179.007,4.3767,3.8512,2.859,0.1938
7ZZW_KKW,1,11,5,29,6.1429,127.102,179.905,4.1999,3.8237,3.078,0.2022
7ZZW_KKW,1,12,5,29,6.0408,124.967,178.609,4.0154,3.7848,3.131,0.2025
7ZZW_KKW,1,13,5,29,5.9367,122.912,177.373,3.8340,3.7464,3.448,0.2113
7ZZW_KKW,1,14,5,29,5.8267,120.868,176.294,3.6539,3.7041,3.564,0.2038
7ZZW_KKW,1,15,5,29,5.7271,118.893,175.232,3.4897,3.6646,3.704,0.2070
7ZZW_KKW,1,16,5,29,5.6321,117.043,174.423,3.3367,3.6279,3.886,0.1966
7ZZW_KKW,1,17,5,29,5.5478,115.401,173.875,3.2115,3.5971,4.069,0.1938
7ZZW_KKW,1,18,5,29,5.4841,113.960,173.348,3.1204,3.5780,4.089,0.1880
7ZZW_KKW,1,19,5,29,5.4297,112.732,172.977,3.0571,3.5645,4.267,0.1902
7ZZW_KKW,1,20,5,29,5.3762,111.932,173.056,3.0123,3.5439,4.316,0.1736
7ZZW_KKW,1,21,5,29,5.3375,111.430,173.315,2.9902,3.5272,4.518,0.1686
7ZZW_KKW,1,22,5,29,5.2935,111.278,174.036,2.9746,3.5016,4.687,0.1658
7ZZW_KKW,1,23,5,29,5.2717,111.571,175.488,2.9802,3.4821,4.546,0.1740
7ZZW_KKW,1,24,5,29,5.2607,112.454,178.317,2.9961,3.4597,0.000,0.0000
8A2D_KXY,1,0,7,49,10.2065,123.746,176.067,7.9459,6.3133,0.444,0.1652
8A2D_KXY,1,1,7,49,10.0937,123.880,176.406,7.8517,6.1904,0.453,0.1587
8A2D_KXY,1,2,7,49,9.9881,124.022,176.757,7.7625,6.0728,0.597,0.1594
8A2D_KXY,1,3,7,49,9.8761,124.153,177.244,7.6648,5.9560,0.835,0.1717
8A2D_KXY,1,4,7,49,9.7509,124.238,177.874,7.5488,5.8334,1.093,0.1831
8A2D_KXY,1,5,7,49,9.6184,124.258,178.621,7.4200,5.7104,1.435,0.1957
8A2D_KXY,1,6,7,49,9.4804,124.225,179.554,7.2830,5.5906,1.632,0.2071
8A2D_KXY,1,7,7,49,9.3402,124.036,179.461,7.1386,5.4717,1.818,0.2162
8A2D_KXY,1,8,7,49,9.1965,123.628,178.210,6.9903,5.3593,1.923,0.2176
8A2D_KXY,1,9,7,49,9.0530,123.279,176.785,6.8451,5.2501,2.090,0.2300
8A2D_KXY,1,10,7,49,8.9028,122.945,175.189,6.6938,5.1386,2.223,0.2284
8A2D_KXY,1,11,7,49,8.7580,122.590,173.481,6.5512,5.0394,2.336,0.2337
8A2D_KXY,1,12,7,49,8.6172,122.282,171.619,6.4157,4.9393,2.485,0.2309
8A2D_KXY,1,13,7,49,8.4815,122.012,169.546,6.2901,4.8527,2.682,0.2331
8A2D_KXY,1,14,7,49,8.3560,121.873,167.320,6.1818,4.7703,2.757,0.2316
8A2D_KXY,1,15,7,49,8.2414,121.681,164.972,6.0895,4.6944,2.681,0.2286
8A2D_KXY,1,16,7,49,8.1416,121.534,162.831,6.0144,4.6274,2.782,0.2256
8A2D_KXY,1,17,7,49,8.0500,121.426,160.557,5.9539,4.5660,2.816,0.2230
8A2D_KXY,1,18,7,49,7.9639,121.386,158.216,5.9096,4.5051,2.908,0.2224
8A2D_KXY,1,19,7,49,7.8910,121.451,159.371,5.8871,4.4461,2.960,0.2240
8A2D_KXY,1,20,7,49,7.8170,121.557,161.165,5.8747,4.3784,2.942,0.2232
8A2D_KXY,1,21,7,49,7.7433,121.562,162.559,5.8696,4.3002,2.946,0.2253
8A2D_KXY,1,22,7,49,7.6597,121.380,163.583,5.8665,4.2094,2.991,0.2346
8A2D_KXY,1,23,7,49,7.5764,120.985,164.542,5.8796,4.1186,3.224,0.2414
