complex,seed,rmsd
7ZCC_OGA,14,2.0569
7ZCC_OGA,15,1.1461
7ZCC_OGA,16,4.5844
7ZCC_OGA,17,4.4049
7ZCC_OGA,18,4.6143
7ZCC_OGA,19,4.4718
7ZCC_OGA,2,4.1824
7ZCC_OGA,20,1.1469
7ZCC_OGA,21,4.7687
7ZCC_OGA,22,1.0917
7ZCC_OGA,23,4.6489
7ZCC_OGA,24,1.9711
7ZCC_OGA,25,4.6782
7ZCC_OGA,26,1.1865
7ZCC_OGA,27,4.7063
7ZCC_OGA,28,1.2431
7ZCC_OGA,29,1.4839
7ZCC_OGA,3,1.6282
7ZCC_OGA,30,4.6239
7ZCC_OGA,31,4.6465
7ZCC_OGA,32,4.5712
7ZCC_OGA,33,4.6753
7ZCC_OGA,34,4.6703
7ZCC_OGA,35,4.7541
7ZCC_OGA,36,4.5714
7ZCC_OGA,37,1.1245
7ZCC_OGA,38,4.5488
7ZCC_OGA,39,1.2588
7ZCC_OGA,4,4.6668
7ZCC_OGA,5,1.1196
7ZCC_OGA,6,4.4991
7ZCC_OGA,7,4.6450
7ZCC_OGA,8,4.7196
7ZCC_OGA,9,1.4420
7ZDY_6MJ,0,2.8031
7ZDY_6MJ,1,3.2673
7ZDY_6MJ,10,2.7055
7ZDY_6MJ,11,3.1147
7ZDY_6MJ,12,2.6010
7ZDY_6MJ,13,0.5102
7ZDY_6MJ,14,2.7683
7ZDY_6MJ,15,2.7499
7ZDY_6MJ,16,2.4411
7ZDY_6MJ,17,1.1195
7ZDY_6MJ,18,3.0328
7ZDY_6MJ,19,1.7218
7ZDY_6MJ,2,2.5559
7ZDY_6MJ,20,3.0885
7ZDY_6MJ,21,0.3642
7ZDY_6MJ,22,2.8907
7ZDY_6MJ,23,1.6239
7ZDY_6MJ,24,1.6541
7ZDY_6MJ,25,2.7128
7ZDY_6MJ,26,1.3266
7ZDY_6MJ,27,2.4826
7ZDY_6MJ,28,0.4484
7ZDY_6MJ,29,0.7483
7ZDY_6MJ,3,1.0698
7ZDY_6MJ,30,2.8531
7ZDY_6MJ,31,0.7867
7ZDY_6MJ,32,0.5606
7ZDY_6MJ,33,1.0193
7ZDY_6MJ,34,2.5603
7ZDY_6MJ,35,1.7349
7ZDY_6MJ,36,2.8525
7ZDY_6MJ,37,2.7018
7ZDY_6MJ,38,2.7061
7ZDY_6MJ,39,0.9526
7ZDY_6MJ,4,0.9690
7ZDY_6MJ,5,2.4731
7ZDY_6MJ,6,1.2197
7ZDY_6MJ,7,3.0592
7ZDY_6MJ,8,2.8008
7ZDY_6MJ,9,0.9074
7ZF0_DHR,0,1.4659
7ZF0_DHR,1,0.4250
7ZF0_DHR,10,2.6868
7ZF0_DHR,11,0.9308
7ZF0_DHR,12,1.7127
7ZF0_DHR,13,2.3048
7ZF0_DHR,14,0.9808
7ZF0_DHR,15,1.2683
7ZF0_DHR,16,0.8244
7ZF0_DHR,17,1.2445
7ZF0_DHR,18,0.6099
7ZF0_DHR,19,0.4698
7ZF0_DHR,2,0.9958
7ZF0_DHR,20,1.9804
7ZF0_DHR,21,1.3490
7ZF0_DHR,22,0.3336
7ZF0_DHR,23,2.0958
7ZF0_DHR,24,1.2775
7ZF0_DHR,25,1.2784
7ZF0_DHR,26,1.7419
7ZF0_DHR,27,0.5742
7ZF0_DHR,28,1.7595
7ZF0_DHR,29,0.7201
7ZF0_DHR,3,1.7364
7ZF0_DHR,30,1.8184
7ZF0_DHR,31,0.7767
7ZF0_DHR,32,1.4739
7ZF0_DHR,33,1.5263
7ZF0_DHR,34,0.9297
7ZF0_DHR,35,0.6634
7ZF0_DHR,36,1.2014
7ZF0_DHR,37,1.5466
7ZF0_DHR,38,1.7073
7ZF0_DHR,39,2.9743
7ZF0_DHR,4,1.6120
7ZF0_DHR,5,2.2492
7ZF0_DHR,6,1.7759
7ZF0_DHR,7,1.4779
7ZF0_DHR,8,1.4286
7ZF0_DHR,9,1.6565
7ZHP_IQY,0,7.9184
7ZHP_IQY,1,7.7364
7ZHP_IQY,10,1.5186
7ZHP_IQY,11,8.1437
7ZHP_IQY,11,4.3491
7ZHP_IQY,12,4.0997
7ZHP_IQY,13,4.0578
7ZHP_IQY,14,1.1157
7ZHP_IQY,15,7.3529
7ZHP_IQY,16,0.7067
7ZHP_IQY,17,1.0159
7ZHP_IQY,18,4.2335
7ZHP_IQY,19,7.8504
7ZHP_IQY,2,7.5390
7ZHP_IQY,20,0.9372
7ZHP_IQY,21,8.3797
7ZHP_IQY,22,1.1155
7ZHP_IQY,23,7.3140
7ZHP_IQY,24,5.9980
7ZHP_IQY,25,6.8476
7ZHP_IQY,26,7.0230
7ZHP_IQY,27,8.4927
7ZHP_IQY,28,0.7686
7ZHP_IQY,29,4.0662
7ZHP_IQY,3,1.3554
7ZHP_IQY,30,7.3359
7ZHP_IQY,31,5.6014
7ZHP_IQY,32,0.9820
7ZHP_IQY,33,0.9570
7ZHP_IQY,34,0.9854
7ZHP_IQY,35,5.0607
7ZHP_IQY,36,4.4595
7ZHP_IQY,37,1.0400
7ZHP_IQY,38,8.1401
7ZHP_IQY,39,7.6109
7ZHP_IQY,4,7.6833
7ZHP_IQY,5,2.7320
7ZHP_IQY,6,1.1573
7ZHP_IQY,7,1.0924
7ZHP_IQY,8,1.3198
7ZHP_IQY,9,3.8972
7ZL5_IWE,0,0.5000
7ZL5_IWE,1,2.9130
7ZL5_IWE,10,1.3038
7ZL5_IWE,11,1.3008
7ZL5_IWE,12,0.6498
7ZL5_IWE,13,3.3556
7ZL5_IWE,14,1.1436
7ZL5_IWE,15,0.9645
7ZL5_IWE,16,0.6445
7ZL5_IWE,17,0.8880
7ZL5_IWE,18,0.9700
7ZL5_IWE,19,0.2676
7ZL5_IWE,2,1.5227
7ZL5_IWE,20,1.2516
7ZL5_IWE,21,0.9698
7ZL5_IWE,22,2.7919
7ZL5_IWE,23,1.8110
7ZL5_IWE,24,1.3060
7ZL5_IWE,25,0.9816
7ZL5_IWE,26,1.6679
7ZL5_IWE,27,0.5878
7ZL5_IWE,28,1.3057
7ZL5_IWE,29,0.7636
7ZL5_IWE,3,0.9071
7ZL5_IWE,30,1.5129
7ZL5_IWE,31,1.0251
7ZL5_IWE,32,1.8429
7ZL5_IWE,33,1.3664
7ZL5_IWE,34,2.6927
7ZL5_IWE,34,0.7775
7ZL5_IWE,35,1.0604
7ZL5_IWE,36,1.1482
7ZL5_IWE,37,1.4396
7ZL5_IWE,38,1.1460
7ZL5_IWE,39,2.5378
7ZL5_IWE,4,1.2201
7ZL5_IWE,5,1.0745
7ZL5_IWE,6,1.0273
7ZL5_IWE,7,0.5704
7ZL5_IWE,8,3.1144
7ZL5_IWE,9,0.7473
7ZOC_T8E,0,1.6903
7ZOC_T8E,1,1.2442
7ZOC_T8E,10,1.6470
7ZOC_T8E,11,1.0869
7ZOC_T8E,12,1.7132
7ZOC_T8E,13,1.4825
7ZOC_T8E,14,1.7265
7ZOC_T8E,15,1.4220
7ZOC_T8E,16,1.2235
7ZOC_T8E,17,1.5428
7ZOC_T8E,18,1.6384
7ZOC_T8E,19,1.6763
7ZOC_T8E,2,0.7878
7ZOC_T8E,20,1.9276
7ZOC_T8E,21,1.9101
7ZOC_T8E,22,0.7999
7ZOC_T8E,23,1.5148
7ZOC_T8E,24,0.9033
7ZOC_T8E,25,1.5348
7ZOC_T8E,26,1.0078
7ZOC_T8E,27,1.8191
7ZOC_T8E,28,0.3666
7ZOC_T8E,29,1.4829
7ZOC_T8E,3,1.7433
7ZOC_T8E,30,1.1051
7ZOC_T8E,31,1.3450
7ZOC_T8E,32,0.6687
7ZOC_T8E,33,1.2274
7ZOC_T8E,34,1.1727
7ZOC_T8E,35,1.7742
7ZOC_T8E,36,1.7173
7ZOC_T8E,37,1.1741
7ZOC_T8E,38,1.2557
7ZOC_T8E,39,1.1598
7ZOC_T8E,4,0.9988
7ZOC_T8E,5,1.1276
7ZOC_T8E,6,1.4465
7ZOC_T8E,7,1.4217
7ZOC_T8E,8,1.3441
7ZOC_T8E,9,1.2761
7ZTL_BCN,0,4.0344
7ZTL_BCN,1,4.1258
7ZTL_BCN,10,2.3927
7ZTL_BCN,11,3.0948
7ZTL_BCN,12,2.5751
7ZTL_BCN,13,2.8502
7ZTL_BCN,14,3.3914
7ZTL_BCN,15,2.0613
7ZTL_BCN,16,2.3047
7ZTL_BCN,17,2.7135
7ZTL_BCN,18,4.3282
7ZTL_BCN,19,3.7110
7ZTL_BCN,2,2.6216
7ZTL_BCN,20,2.8243
7ZTL_BCN,21,3.5081
7ZTL_BCN,22,2.5165
7ZTL_BCN,23,3.8350
7ZTL_BCN,24,3.9808
7ZTL_BCN,25,1.7170
7ZTL_BCN,26,2.6862
7ZTL_BCN,27,2.5326
7ZTL_BCN,28,2.4900
7ZTL_BCN,29,3.3063
7ZTL_BCN,3,2.8023
7ZTL_BCN,30,3.6834
7ZTL_BCN,31,1.9496
7ZTL_BCN,32,2.6044
7ZTL_BCN,33,2.5521
7ZTL_BCN,34,4.1921
7ZTL_BCN,35,3.2147
7ZTL_BCN,36,3.7571
7ZTL_BCN,37,2.1244
7ZTL_BCN,38,3.5976
7ZTL_BCN,39,2.5282
7ZTL_BCN,4,2.6167
7ZTL_BCN,5,3.1032
7ZTL_BCN,6,2.5455
7ZTL_BCN,7,1.6934
7ZTL_BCN,8,3.5696
7ZTL_BCN,9,3.6557
7ZU2_DHT,0,2.7470
7ZU2_DHT,1,0.2284
7ZU2_DHT,10,0.2444
7ZU2_DHT,11,2.7391
7ZU2_DHT,12,0.4476
7ZU2_DHT,13,0.2732
7ZU2_DHT,14,0.2294
7ZU2_DHT,15,0.1824
7ZU2_DHT,16,2.7376
7ZU2_DHT,17,2.6855
7ZU2_DHT,18,0.5318
7ZU2_DHT,19,0.4998
7ZU2_DHT,2,2.7629
7ZU2_DHT,20,0.5057
7ZU2_DHT,21,0.4606
7ZU2_DHT,22,2.7347
7ZU2_DHT,23,2.7069
7ZU2_DHT,24,0.4486
7ZU2_DHT,25,0.4662
7ZU2_DHT,26,2.7464
7ZU2_DHT,27,2.7860
7ZU2_DHT,28,2.7247
7ZU2_DHT,29,0.2614
7ZU2_DHT,3,0.2561
7ZU2_DHT,30,0.4059
7ZU2_DHT,31,0.2996
7ZU2_DHT,32,0.5085
7ZU2_DHT,33,0.4337
7ZU2_DHT,34,0.5621
7ZU2_DHT,35,0.2417
7ZU2_DHT,36,0.4338
7ZU2_DHT,37,2.6958
7ZU2_DHT,38,0.2059
7ZU2_DHT,39,0.4967
7ZU2_DHT,4,0.3660
7ZU2_DHT,5,0.3152
7ZU2_DHT,6,0.2141
7ZU2_DHT,7,2.7002
7ZU2_DHT,8,2.7034
7ZU2_DHT,9,0.6811
7ZXV_45D,0,2.1165
7ZXV_45D,1,1.6313
7ZXV_45D,10,2.4789
7ZXV_45D,12,1.3340
7ZXV_45D,13,1.9565
7ZXV_45D,14,2.8042
7ZXV_45D,15,2.7966
7ZXV_45D,16,1.9539
7ZXV_45D,17,2.1144
7ZXV_45D,19,2.2456
7ZXV_45D,2,2.1644
7ZXV_45D,20,2.3674
7ZXV_45D,21,2.6754
7ZXV_45D,22,1.8950
7ZXV_45D,23,2.6361
7ZXV_45D,24,2.7768
7ZXV_45D,25,2.1940
7ZXV_45D,27,1.1788
7ZXV_45D,28,2.2247
7ZXV_45D,29,2.3763
7ZXV_45D,30,2.7294
7ZXV_45D,31,2.2709
7ZXV_45D,32,2.2806
7ZXV_45D,33,3.4751
7ZXV_45D,34,1.6329
7ZXV_45D,35,1.3442
7ZXV_45D,36,1.6225
7ZXV_45D,37,1.4105
7ZXV_45D,38,3.6349
7ZXV_45D,39,2.3139
7ZXV_45D,4,2.8469
7ZXV_45D,5,2.1554
7ZXV_45D,6,2.2081
7ZXV_45D,8,1.5283
7ZXV_45D,9,2.1311
7ZZW_KKW,0,2.2580
7ZZW_KKW,1,2.3255
7ZZW_KKW,10,9.4994
7ZZW_KKW,11,2.2824
7ZZW_KKW,12,1.6634
7ZZW_KKW,13,1.5576
7ZZW_KKW,14,1.3568
7ZZW_KKW,15,2.0095
7ZZW_KKW,16,2.2954
7ZZW_KKW,17,2.2751
7ZZW_KKW,18,9.4900
7ZZW_KKW,19,9.5618
7ZZW_KKW,2,1.8231
7ZZW_KKW,20,2.4869
7ZZW_KKW,21,9.6366
7ZZW_KKW,22,9.6273
7ZZW_KKW,23,2.0723
7ZZW_KKW,24,2.5961
7ZZW_KKW,25,9.2489
7ZZW_KKW,26,3.0815
7ZZW_KKW,27,9.5066
7ZZW_KKW,28,3.0153
7ZZW_KKW,29,1.3849
7ZZW_KKW,3,2.1844
7ZZW_KKW,30,9.6280
7ZZW_KKW,31,9.4254
7ZZW_KKW,32,0.8991
7ZZW_KKW,33,9.9403
7ZZW_KKW,34,2.0555
7ZZW_KKW,35,1.4419
7ZZW_KKW,36,1.4003
7ZZW_KKW,37,2.5960
7ZZW_KKW,38,1.7638
7ZZW_KKW,39,1.5330
7ZZW_KKW,4,2.4245
7ZZW_KKW,5,1.5276
7ZZW_KKW,6,2.4354
7ZZW_KKW,7,9.7644
7ZZW_KKW,8,0.9891
7ZZW_KKW,9,9.6341
8A1H_DLZ,0,1.1679
8A1H_DLZ,1,4.6370
8A1H_DLZ,10,1.6922
8A1H_DLZ,11,5.3817
8A1H_DLZ,12,1.5642
8A1H_DLZ,13,5.6158
8A1H_DLZ,14,5.2340
8A1H_DLZ,15,6.1446
8A1H_DLZ,16,2.7885
8A1H_DLZ,17,0.9236
8A1H_DLZ,18,5.4725
8A1H_DLZ,19,1.3935
8A1H_DLZ,2,1.5341
8A1H_DLZ,20,4.9732
8A1H_DLZ,21,5.5512
8A1H_DLZ,22,5.4331
8A1H_DLZ,23,5.9485
8A1H_DLZ,24,1.0917
8A1H_DLZ,25,5.5060
8A1H_DLZ,26,1.5684
8A1H_DLZ,27,4.8153
8A1H_DLZ,28,5.3691
8A1H_DLZ,29,5.3496
8A1H_DLZ,3,4.7443
8A1H_DLZ,30,5.1693
8A1H_DLZ,31,5.2074
8A1H_DLZ,32,5.5325
8A1H_DLZ,33,5.2870
8A1H_DLZ,34,5.3622
8A1H_DLZ,35,5.2786
8A1H_DLZ,36,4.6713
8A1H_DLZ,37,1.3432
8A1H_DLZ,38,5.4263
8A1H_DLZ,39,6.4280
8A1H_DLZ,4,1.4211
8A1H_DLZ,5,3.9080
8A1H_DLZ,6,6.1244
8A1H_DLZ,7,2.9935
8A1H_DLZ,8,5.1343
8A1H_DLZ,9,6.6623
8A2D_KXY,0,4.1361
8A2D_KXY,1,4.1365
8A2D_KXY,10,3.5338
8A2D_KXY,11,3.3199
8A2D_KXY,12,4.3976
8A2D_KXY,13,5.8757
8A2D_KXY,14,2.1520
8A2D_KXY,15,5.4215
8A2D_KXY,16,5.0269
8A2D_KXY,17,5.1116
8A2D_KXY,18,4.2964
8A2D_KXY,19,5.5963
8A2D_KXY,2,2.0457
8A2D_KXY,20,5.2811
8A2D_KXY,21,2.1748
8A2D_KXY,22,1.5838
8A2D_KXY,23,3.2274
8A2D_KXY,24,1.9800
8A2D_KXY,25,4.8520
8A2D_KXY,26,5.5008
8A2D_KXY,27,3.0780
8A2D_KXY,28,5.0423
8A2D_KXY,29,4.7661
8A2D_KXY,3,6.8875
8A2D_KXY,30,3.9281
8A2D_KXY,31,4.5014
8A2D_KXY,32,1.7015
8A2D_KXY,33,1.6249
8A2D_KXY,34,5.5156
8A2D_KXY,35,3.2908
8A2D_KXY,36,5.7266
8A2D_KXY,37,6.7657
8A2D_KXY,38,12.9484
8A2D_KXY,39,4.0303
8A2D_KXY,4,2.4981
8A2D_KXY,5,3.2382
8A2D_KXY,6,4.8031
8A2D_KXY,7,4.3643
8A2D_KXY,8,4.0014
8A2D_KXY,9,5.3125
8AAU_LH0,0,1.1941
8AAU_LH0,1,1.2828
8AAU_LH0,10,1.2744
8AAU_LH0,11,3.7308
8AAU_LH0,12,4.1584
8AAU_LH0,13,0.5139
8AAU_LH0,14,1.3066
8AAU_LH0,15,0.7818
8AAU_LH0,16,0.7437
8AAU_LH0,17,0.5364
8AAU_LH0,18,0.7204
8AAU_LH0,19,0.9965
8AAU_LH0,2,6.4834
8AAU_LH0,20,0.5490
8AAU_LH0,21,4.1924
8AAU_LH0,22,4.1697
8AAU_LH0,23,0.6253
8AAU_LH0,24,0.7352
8AAU_LH0,25,0.8293
8AAU_LH0,26,0.8430
8AAU_LH0,27,0.7049
8AAU_LH0,28,0.6344
8AAU_LH0,29,0.7702
8AAU_LH0,3,4.1889
8AAU_LH0,30,0.4661
8AAU_LH0,31,1.2022
8AAU_LH0,32,5.5573
8AAU_LH0,33,0.8582
8AAU_LH0,34,4.1096
8AAU_LH0,35,1.2164
8AAU_LH0,36,0.7951
8AAU_LH0,37,0.7426
8AAU_LH0,38,1.0816
8AAU_LH0,39,4.2454
8AAU_LH0,4,3.9135
8AAU_LH0,5,0.7618
8AAU_LH0,6,0.7820
8AAU_LH0,7,1.1904
8AAU_LH0,8,0.8095
8AAU_LH0,9,1.5658
8AEM_LVF,0,0.6826
8AEM_LVF,1,0.4939
8AEM_LVF,10,0.3392
8AEM_LVF,11,0.3852
8AEM_LVF,12,0.8088
8AEM_LVF,13,2.5208
8AEM_LVF,14,0.7622
8AEM_LVF,15,1.1289
8AEM_LVF,16,2.1194
8AEM_LVF,17,2.8185
8AEM_LVF,18,3.2250
8AEM_LVF,19,1.0363
8AEM_LVF,2,2.3929
8AEM_LVF,20,1.4533
8AEM_LVF,21,2.0280
8AEM_LVF,22,2.2019
8AEM_LVF,23,1.1376
8AEM_LVF,24,0.3663
8AEM_LVF,25,0.6931
8AEM_LVF,26,0.7730
8AEM_LVF,27,2.9188
8AEM_LVF,28,0.8374
8AEM_LVF,29,0.7485
8AEM_LVF,3,4.1940
8AEM_LVF,30,1.4360
8AEM_LVF,31,1.4338
8AEM_LVF,32,2.7636
8AEM_LVF,33,2.7405
8AEM_LVF,34,0.7921
8AEM_LVF,35,1.0584
8AEM_LVF,36,1.2691
8AEM_LVF,37,3.2737
8AEM_LVF,38,3.1519
8AEM_LVF,39,4.7756
8AEM_LVF,4,4.7407
8AEM_LVF,5,3.1100
8AEM_LVF,6,3.1369
8AEM_LVF,7,3.4130
8AEM_LVF,8,3.6177
8AEM_LVF,9,0.8658
8AIE_M7L,0,1.4778
8AIE_M7L,1,1.3004
8AIE_M7L,10,1.5191
8AIE_M7L,11,5.4163
8AIE_M7L,12,1.1969
8AIE_M7L,13,5.0823
8AIE_M7L,14,1.7809
8AIE_M7L,15,1.3050
8AIE_M7L,16,1.2816
8AIE_M7L,17,5.1586
8AIE_M7L,18,2.2410
8AIE_M7L,19,5.1235
8AIE_M7L,2,2.9881
8AIE_M7L,20,5.5461
8AIE_M7L,21,1.5952
8AIE_M7L,22,1.0185
8AIE_M7L,23,5.1168
8AIE_M7L,24,5.2324
8AIE_M7L,25,2.2019
8AIE_M7L,26,1.9287
8AIE_M7L,27,2.4571
8AIE_M7L,28,1.1016
8AIE_M7L,29,4.9242
8AIE_M7L,3,5.4004
8AIE_M7L,30,5.1990
8AIE_M7L,31,3.7299
8AIE_M7L,32,2.4975
8AIE_M7L,33,1.2286
8AIE_M7L,34,1.7593
8AIE_M7L,35,0.5448
8AIE_M7L,36,1.9942
8AIE_M7L,37,5.1885
8AIE_M7L,38,2.3897
8AIE_M7L,39,2.2366
8AIE_M7L,4,4.7649
8AIE_M7L,5,3.0537
8AIE_M7L,6,1.6474
8AIE_M7L,7,5.4758
8AIE_M7L,8,1.3486
8AIE_M7L,9,2.3025
8AP0_PRP,0,3.0582
8AP0_PRP,1,2.9526
8AP0_PRP,10,2.5743
8AP0_PRP,11,1.6364
8AP0_PRP,12,6.4480
8AP0_PRP,13,5.5351
8AP0_PRP,14,2.9758
8AP0_PRP,15,2.5320
8AP0_PRP,16,2.8022
8AP0_PRP,17,3.8459
8AP0_PRP,18,3.3822
8AP0_PRP,19,2.8721
8AP0_PRP,2,2.5956
8AP0_PRP,20,2.3189
8AP0_PRP,21,3.2962
8AP0_PRP,22,3.3984
8AP0_PRP,23,1.9586
8AP0_PRP,24,2.6973
8AP0_PRP,25,3.0873
8AP0_PRP,26,2.8023
8AP0_PRP,27,3.2984
8AP0_PRP,28,3.0568
8AP0_PRP,29,2.2144
8AP0_PRP,3,3.5197
8AP0_PRP,30,3.7435
8AP0_PRP,31,2.7501
8AP0_PRP,32,1.4834
8AP0_PRP,33,6.5993
8AP0_PRP,34,5.6470
8AP0_PRP,35,5.4731
8AP0_PRP,36,2.7190
8AP0_PRP,37,2.1760
8AP0_PRP,38,2.5605
8AP0_PRP,39,6.5484
8AP0_PRP,4,2.4841
8AP0_PRP,5,3.1304
8AP0_PRP,6,3.0114
8AP0_PRP,7,3.7821
8AP0_PRP,8,2.8205
8AP0_PRP,9,4.5001
8AQL_PLG,0,1.1360
8AQL_PLG,1,1.2633
8AQL_PLG,10,2.2089
8AQL_PLG,11,1.1102
8AQL_PLG,12,1.6549
8AQL_PLG,13,1.5686
8AQL_PLG,14,0.9177
8AQL_PLG,15,1.5751
8AQL_PLG,16,1.2577
8AQL_PLG,17,1.0336
8AQL_PLG,18,1.5625
8AQL_PLG,19,1.1815
8AQL_PLG,2,2.0895
8AQL_PLG,20,0.9917
8AQL_PLG,21,1.3236
8AQL_PLG,22,0.6796
8AQL_PLG,23,1.4208
8AQL_PLG,24,1.1558
8AQL_PLG,25,1.2396
8AQL_PLG,26,1.4471
8AQL_PLG,27,1.5557
8AQL_PLG,28,1.1016
8AQL_PLG,29,1.5298
8AQL_PLG,3,1.2624
8AQL_PLG,30,1.2100
8AQL_PLG,31,1.0968
8AQL_PLG,32,1.3621
8AQL_PLG,33,2.1009
8AQL_PLG,34,1.1530
8AQL_PLG,35,1.4956
8AQL_PLG,36,1.7062
8AQL_PLG,37,1.2516
8AQL_PLG,38,1.3561
8AQL_PLG,39,4.7584
8AQL_PLG,4,0.8800
8AQL_PLG,5,0.8162
8AQL_PLG,6,1.3660
8AQL_PLG,7,1.2603
8AQL_PLG,8,1.3624
8AQL_PLG,9,1.4230
8AUH_L9I,0,2.7145
8AUH_L9I,1,3.8929
8AUH_L9I,10,4.0278
8AUH_L9I,11,1.9041
8AUH_L9I,12,2.7214
8AUH_L9I,13,0.8633
8AUH_L9I,14,4.3773
8AUH_L9I,15,4.4581
8AUH_L9I,16,3.9205
8AUH_L9I,17,3.4884
8AUH_L9I,18,3.0015
8AUH_L9I,19,4.9461
8AUH_L9I,2,4.1736
8AUH_L9I,20,3.0342
8AUH_L9I,21,2.4303
8AUH_L9I,22,2.7072
8AUH_L9I,23,2.5020
8AUH_L9I,24,4.3096
8AUH_L9I,25,2.2196
8AUH_L9I,26,4.2206
8AUH_L9I,27,4.3928
8AUH_L9I,28,4.4486
8AUH_L9I,29,2.5355
8AUH_L9I,3,4.1396
8AUH_L9I,30,1.4499
8AUH_L9I,31,3.6025
8AUH_L9I,32,4.0879
8AUH_L9I,33,4.2450
8AUH_L9I,34,3.8797
8AUH_L9I,35,3.4727
8AUH_L9I,36,3.7321
8AUH_L9I,37,3.9892
8AUH_L9I,38,4.1763
8AUH_L9I,39,2.8056
8AUH_L9I,4,1.7312
8AUH_L9I,5,3.7874
8AUH_L9I,6,3.7707
8AUH_L9I,7,3.5062
8AUH_L9I,8,4.1984
8AUH_L9I,9,4.1637
8AY3_OE3,0,2.5117
8AY3_OE3,1,1.2895
8AY3_OE3,10,1.1266
8AY3_OE3,11,2.7338
8AY3_OE3,12,3.7550
8AY3_OE3,13,0.7979
8AY3_OE3,14,1.2291
8AY3_OE3,15,3.0323
8AY3_OE3,16,1.0528
8AY3_OE3,17,0.5959
8AY3_OE3,18,0.9303
8AY3_OE3,19,1.1839
8AY3_OE3,2,2.7856
8AY3_OE3,20,0.8173
8AY3_OE3,21,2.3541
8AY3_OE3,22,3.0229
8AY3_OE3,23,2.7336
8AY3_OE3,24,1.1732
8AY3_OE3,25,2.8716
8AY3_OE3,26,1.5241
8AY3_OE3,27,1.4258
8AY3_OE3,28,2.7241
8AY3_OE3,29,2.6695
8AY3_OE3,3,2.8352
8AY3_OE3,30,2.7079
8AY3_OE3,31,2.7960
8AY3_OE3,32,1.0794
8AY3_OE3,33,2.7816
8AY3_OE3,34,1.0026
8AY3_OE3,35,1.1124
8AY3_OE3,36,2.5030
8AY3_OE3,37,2.6111
8AY3_OE3,38,2.6717
8AY3_OE3,39,2.8003
8AY3_OE3,4,1.1743
8AY3_OE3,5,0.8871
8AY3_OE3,6,2.7865
8AY3_OE3,7,1.2643
8AY3_OE3,8,4.1597
8AY3_OE3,9,1.0071
8B8H_OJQ,0,1.5964
8B8H_OJQ,1,1.5249
8B8H_OJQ,10,1.3375
8B8H_OJQ,11,1.9736
8B8H_OJQ,12,5.4890
8B8H_OJQ,13,5.4671
8B8H_OJQ,14,5.2836
8B8H_OJQ,15,1.9302
8B8H_OJQ,16,1.8808
8B8H_OJQ,17,5.2720
8B8H_OJQ,18,5.0023
8B8H_OJQ,19,1.6910
8B8H_OJQ,2,1.8735
8B8H_OJQ,20,4.7768
8B8H_OJQ,21,1.6404
8B8H_OJQ,22,5.8407
8B8H_OJQ,23,5.2207
8B8H_OJQ,24,5.2888
8B8H_OJQ,25,5.5728
8B8H_OJQ,26,1.5601
8B8H_OJQ,27,5.0723
8B8H_OJQ,28,5.0866
8B8H_OJQ,29,5.4260
8B8H_OJQ,3,1.8370
8B8H_OJQ,30,1.5308
8B8H_OJQ,31,2.6962
8B8H_OJQ,32,5.2743
8B8H_OJQ,33,5.3201
8B8H_OJQ,34,1.7122
8B8H_OJQ,35,5.2887
8B8H_OJQ,36,1.5955
8B8H_OJQ,37,5.0249
8B8H_OJQ,38,1.3066
8B8H_OJQ,39,1.6345
8B8H_OJQ,4,1.7486
8B8H_OJQ,5,1.5808
8B8H_OJQ,6,2.7157
8B8H_OJQ,7,1.6732
8B8H_OJQ,8,1.8255
8B8H_OJQ,9,1.8751
8BOM_QU6,0,0.4727
8BOM_QU6,1,3.7675
8BOM_QU6,10,0.3317
8BOM_QU6,11,3.8322
8BOM_QU6,12,1.4482
8BOM_QU6,13,3.8163
8BOM_QU6,14,0.6286
8BOM_QU6,15,4.1613
8BOM_QU6,16,3.9217
8BOM_QU6,17,0.8941
8BOM_QU6,18,2.0341
8BOM_QU6,19,0.9084
8BOM_QU6,2,0.6287
8BOM_QU6,20,3.8217
8BOM_QU6,21,2.5636
8BOM_QU6,22,3.7512
8BOM_QU6,23,0.4535
8BOM_QU6,24,3.9742
8BOM_QU6,25,4.1226
8BOM_QU6,26,1.1667
8BOM_QU6,27,3.7715
8BOM_QU6,28,1.3288
8BOM_QU6,29,3.7696
8BOM_QU6,3,0.6073
8BOM_QU6,30,3.9197
8BOM_QU6,31,0.9430
8BOM_QU6,32,3.8119
8BOM_QU6,33,3.7335
8BOM_QU6,34,3.8897
8BOM_QU6,35,1.0711
8BOM_QU6,36,3.8840
8BOM_QU6,37,1.0460
8BOM_QU6,38,3.9812
8BOM_QU6,39,3.1752
8BOM_QU6,4,3.8911
8BOM_QU6,5,4.0360
8BOM_QU6,6,0.5550
8BOM_QU6,7,4.1285
8BOM_QU6,8,1.2041
8BOM_QU6,9,1.1741
8BTI_RFO,0,2.3917
8BTI_RFO,1,0.8184
8BTI_RFO,10,5.2166
8BTI_RFO,11,0.7124
8BTI_RFO,12,1.2163
8BTI_RFO,13,1.1436
8BTI_RFO,14,0.8529
8BTI_RFO,15,5.3472
8BTI_RFO,16,5.4044
8BTI_RFO,17,0.7102
8BTI_RFO,18,0.6223
8BTI_RFO,19,5.2065
8BTI_RFO,2,0.9681
